kind	class	method	param	index	uri
PARAMETER	ar.fiuba.tecnicas.framework.JTest.TestCase	tearingDown(java.lang.Throwable)	exception	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/TestCase.java
PARAMETER	ar.fiuba.tecnicas.framework.JTest.Assert	assertArrayEquals(java.lang.String,T[],T[])	expecteds	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/Assert.java
PARAMETER	ar.fiuba.tecnicas.framework.JTest.Assert	assertArrayEquals(java.lang.String,T[],T[])	actuals	2	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/Assert.java
FIELD	ar.fiuba.tecnicas.framework.JTest.TestRunner	null	testCreator	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/TestRunner.java
PARAMETER	ar.fiuba.tecnicas.framework.JTest.ResultPrinter	print(java.lang.String)	messsage	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/ResultPrinter.java
FIELD	ar.fiuba.tecnicas.framework.JTest.XmlPrinter	null	nameCase	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/XmlPrinter.java
FIELD	ar.fiuba.tecnicas.framework.JTest.XmlPrinter	null	time	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/XmlPrinter.java
FIELD	ar.fiuba.tecnicas.framework.JTest.XmlPrinter	null	throwable	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/XmlPrinter.java
FIELD	ar.fiuba.tecnicas.framework.JTest.XmlPrinter	null	fileWriter	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/XmlPrinter.java
FIELD	ar.fiuba.tecnicas.framework.JTest.XmlPrinter	null	printer	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/XmlPrinter.java
PARAMETER	ar.fiuba.tecnicas.framework.JTest.XmlPrinter	print(java.lang.String)	messsage	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/src/ar/fiuba/tecnicas/framework/JTest/XmlPrinter.java
