kind	class	method	param	index	uri
PARAMETER	fw.SyntaxicTestCase	should(boolean,fw.Matcher)	matcher	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(boolean,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(char,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(short,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	should(int,fw.Matcher)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	should(int,fw.Matcher)	matcher	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(int,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(long,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(float,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(double,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(byte,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	shouldNot(boolean,fw.Matcher)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	shouldNot(boolean,fw.Matcher)	matcher	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(boolean,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(char,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(short,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	shouldNot(int,fw.Matcher)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	shouldNot(int,fw.Matcher)	matcher	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(int,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(long,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(float,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(double,fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	eql(java.lang.Object)	reference	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	eql(java.lang.Object)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	equal(java.lang.Object)	reference	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	equal(java.lang.Object)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	beInstanceOf(java.lang.Class)	type	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beInstanceOf(java.lang.Class)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	match(java.lang.String)	pattern	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	match(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	have(int)	size	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	have(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	include(java.lang.Object)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	include(byte)	item	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	include(byte)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	include(boolean)	item	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	include(boolean)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	include(char)	item	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	include(char)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	include(short)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	include(int)	item	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	include(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	include(long)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	include(float)	item	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	include(float)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	include(double)	item	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	include(double)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	should(T[],fw.Matcher)	array	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	should(T[],fw.Matcher)	collection	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(T[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(byte[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(boolean[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(char[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(short[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	should(int[],fw.Matcher)	array	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	should(int[],fw.Matcher)	collection	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(int[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(long[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(float[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	should(double[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	shouldNot(T[],fw.Matcher)	array	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	shouldNot(T[],fw.Matcher)	collection	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(T[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(byte[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(boolean[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(char[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(short[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	shouldNot(int[],fw.Matcher)	array	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	shouldNot(int[],fw.Matcher)	collection	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(int[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(long[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(double[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	shouldNot(float[],fw.Matcher)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	be(int)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	be(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beEqual(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beGreateThan(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beLower(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	be(double)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	be(double)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beEqual(double)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beGreateThan(double)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beLower(double)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	be(float)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	be(float)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beEqual(float)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beGreateThan(float)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beLower(float)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	be(long)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	be(long)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beEqual(long)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beGreateThan(long)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beLower(long)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
PARAMETER	fw.SyntaxicTestCase	be(short)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	be(short)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beEqual(short)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beGreateThan(short)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
METHOD	fw.SyntaxicTestCase	beLower(short)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/SyntaxicTestCase.java
FIELD	fw.values.BooleanMatcher	null	TRUE	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
FIELD	fw.values.BooleanMatcher	null	FALSE	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
