kind	class	method	param	index	uri
FIELD	com.github.nkzawa.socketio.client.Socket	null	ids	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
FIELD	com.github.nkzawa.socketio.client.Socket	null	nsp	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
FIELD	com.github.nkzawa.socketio.client.Socket	null	io	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
FIELD	com.github.nkzawa.socketio.client.Socket	null	acks	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
FIELD	com.github.nkzawa.socketio.client.Socket	null	subs	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
FIELD	com.github.nkzawa.socketio.client.Socket	null	receiveBuffer	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
FIELD	com.github.nkzawa.socketio.client.Socket	null	sendBuffer	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	Socket(com.github.nkzawa.socketio.client.Manager,java.lang.String)	io	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	Socket(com.github.nkzawa.socketio.client.Manager,java.lang.String)	nsp	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	subEvents()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket$2$1	call(java.lang.Object[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$2$1	call(java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket$2$2	call(java.lang.Object[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$2$2	call(java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket$2$3	call(java.lang.Object[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$2$3	call(java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	open()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$3	run()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	connect()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	send(java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$4	run()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	emit(java.lang.String,java.lang.Object[])	event	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	emit(java.lang.String,java.lang.Object[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	emit(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$5	run()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	remove(org.json.JSONArray,int)	a	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	remove(org.json.JSONArray,int)	pos	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	remove(org.json.JSONArray,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	emit(java.lang.String,java.lang.Object[],com.github.nkzawa.socketio.client.Ack)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$6	run()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	packet(com.github.nkzawa.socketio.parser.Packet)	packet	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	packet(com.github.nkzawa.socketio.parser.Packet)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	onopen()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	onclose(java.lang.String)	reason	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	onclose(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	onpacket(com.github.nkzawa.socketio.parser.Packet)	packet	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	onpacket(com.github.nkzawa.socketio.parser.Packet)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	onevent(com.github.nkzawa.socketio.parser.Packet)	packet	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	onevent(com.github.nkzawa.socketio.parser.Packet)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	ack(int)	id	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	ack(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket$7	call(java.lang.Object[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$7	call(java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$7$1	run()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	onack(com.github.nkzawa.socketio.parser.Packet)	packet	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	onack(com.github.nkzawa.socketio.parser.Packet)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	onconnect()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	emitBuffered()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	ondisconnect()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	destroy()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	close()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket$8	run()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	disconnect()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	io()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
PARAMETER	com.github.nkzawa.socketio.client.Socket	toArray(org.json.JSONArray)	array	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
METHOD	com.github.nkzawa.socketio.client.Socket	toArray(org.json.JSONArray)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Socket.java
FIELD	com.github.nkzawa.emitter.Emitter	null	callbacks	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
FIELD	com.github.nkzawa.emitter.Emitter	null	onceCallbacks	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	on(java.lang.String,com.github.nkzawa.emitter.Emitter.Listener)	event	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	on(java.lang.String,com.github.nkzawa.emitter.Emitter.Listener)	fn	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter	on(java.lang.String,com.github.nkzawa.emitter.Emitter.Listener)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	once(java.lang.String,com.github.nkzawa.emitter.Emitter.Listener)	event	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	once(java.lang.String,com.github.nkzawa.emitter.Emitter.Listener)	fn	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter	once(java.lang.String,com.github.nkzawa.emitter.Emitter.Listener)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter$1	call(java.lang.Object[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter$1	call(java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter	off()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	off(java.lang.String)	event	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter	off(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	off(java.lang.String,com.github.nkzawa.emitter.Emitter.Listener)	event	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	off(java.lang.String,com.github.nkzawa.emitter.Emitter.Listener)	fn	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter	off(java.lang.String,com.github.nkzawa.emitter.Emitter.Listener)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	emit(java.lang.String,java.lang.Object[])	event	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	emit(java.lang.String,java.lang.Object[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter	emit(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter	listeners(java.lang.String)	event	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter	listeners(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter	hasListeners(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
PARAMETER	com.github.nkzawa.emitter.Emitter$Listener	call(java.lang.Object[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
METHOD	com.github.nkzawa.emitter.Emitter$Listener	call(java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/emitter/Emitter.java
FIELD	com.github.nkzawa.socketio.client.Manager	null	logger	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Manager.java
FIELD	com.github.nkzawa.socketio.client.Manager	null	EVENT_OPEN	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Manager.java
FIELD	com.github.nkzawa.socketio.client.Manager	null	EVENT_CLOSE	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/src/com/github/nkzawa/socketio/client/Manager.java
