kind	class	method	param	index	uri
PARAMETER	org.boris.expr.function.excel.PERCENTILE	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/PERCENTILE.java
PARAMETER	org.boris.expr.function.excel.PERCENTILE	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/PERCENTILE.java
PARAMETER	org.boris.expr.function.SimpleDatabaseFunction	evaluateMatches(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/SimpleDatabaseFunction.java
PARAMETER	org.boris.expr.function.SimpleDatabaseFunction	evaluateMatches(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	matches	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/SimpleDatabaseFunction.java
PARAMETER	org.boris.expr.function.AbstractDatabaseFunction	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.util.Database,java.lang.String,org.boris.expr.util.Criteria)	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/AbstractDatabaseFunction.java
PARAMETER	org.boris.expr.function.AbstractDatabaseFunction	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.util.Database,java.lang.String,org.boris.expr.util.Criteria)	db	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/AbstractDatabaseFunction.java
PARAMETER	org.boris.expr.function.AbstractDatabaseFunction	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.util.Database,java.lang.String,org.boris.expr.util.Criteria)	field	2	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/AbstractDatabaseFunction.java
PARAMETER	org.boris.expr.function.AbstractDatabaseFunction	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.util.Database,java.lang.String,org.boris.expr.util.Criteria)	criteria	3	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/AbstractDatabaseFunction.java
METHOD	org.boris.expr.util.Condition	valueOf(org.boris.expr.Expr)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/util/Condition.java
FIELD	org.boris.expr.AbstractBinaryOperator	null	lhs	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/AbstractBinaryOperator.java
FIELD	org.boris.expr.AbstractBinaryOperator	null	rhs	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/AbstractBinaryOperator.java
PARAMETER	org.boris.expr.IBinaryOperator	setLHS(org.boris.expr.Expr)	lhs	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/IBinaryOperator.java
PARAMETER	org.boris.expr.IBinaryOperator	setRHS(org.boris.expr.Expr)	rhs	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/IBinaryOperator.java
PARAMETER	org.boris.expr.function.excel.STDEVPA	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/STDEVPA.java
PARAMETER	org.boris.expr.function.excel.STDEVPA	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/STDEVPA.java
PARAMETER	org.boris.expr.function.excel.HYPGEOMDIST	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/HYPGEOMDIST.java
PARAMETER	org.boris.expr.function.excel.HYPGEOMDIST	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/HYPGEOMDIST.java
PARAMETER	org.boris.expr.function.excel.HYPERLINK	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/HYPERLINK.java
PARAMETER	org.boris.expr.function.excel.HYPERLINK	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/HYPERLINK.java
PARAMETER	org.boris.expr.function.excel.FTEST	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/FTEST.java
PARAMETER	org.boris.expr.function.excel.FTEST	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/FTEST.java
PARAMETER	org.boris.expr.function.excel.FINV	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/FINV.java
PARAMETER	org.boris.expr.function.excel.FINV	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/FINV.java
PARAMETER	org.boris.expr.function.ForEachNumberFunction	value(org.boris.expr.util.Counter,double)	counter	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/ForEachNumberFunction.java
PARAMETER	org.boris.expr.function.ForEachNumberFunction	value(org.boris.expr.util.Counter,double)	value	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/ForEachNumberFunction.java
PARAMETER	org.boris.expr.function.ForEachFunction	initialize(org.boris.expr.util.Counter)	counter	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/ForEachFunction.java
PARAMETER	org.boris.expr.function.ForEachFunction	iteration(org.boris.expr.util.Counter)	counter	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/ForEachFunction.java
PARAMETER	org.boris.expr.function.ForEachFunction	value(org.boris.expr.util.Counter,org.boris.expr.Expr)	counter	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/ForEachFunction.java
PARAMETER	org.boris.expr.function.ForEachFunction	value(org.boris.expr.util.Counter,org.boris.expr.Expr)	value	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/ForEachFunction.java
PARAMETER	org.boris.expr.function.ForEachFunction	evaluate(org.boris.expr.util.Counter)	counter	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/ForEachFunction.java
PARAMETER	org.boris.expr.function.excel.VLOOKUP	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/VLOOKUP.java
PARAMETER	org.boris.expr.function.excel.VLOOKUP	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/VLOOKUP.java
PARAMETER	org.boris.expr.function.excel.TINV	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/TINV.java
PARAMETER	org.boris.expr.function.excel.TINV	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/TINV.java
PARAMETER	org.boris.expr.function.excel.QUARTILE	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/QUARTILE.java
PARAMETER	org.boris.expr.function.excel.QUARTILE	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/QUARTILE.java
PARAMETER	org.boris.expr.function.excel.TDIST	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/TDIST.java
PARAMETER	org.boris.expr.function.excel.TDIST	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/TDIST.java
PARAMETER	org.boris.expr.function.excel.CELL	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/CELL.java
PARAMETER	org.boris.expr.function.excel.CELL	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/CELL.java
PARAMETER	org.boris.expr.function.excel.NA	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/NA.java
PARAMETER	org.boris.expr.function.excel.SKEW	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/SKEW.java
PARAMETER	org.boris.expr.function.excel.SKEW	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/SKEW.java
PARAMETER	org.boris.expr.function.excel.ISPMT	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/ISPMT.java
PARAMETER	org.boris.expr.function.excel.ISPMT	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/ISPMT.java
PARAMETER	org.boris.expr.function.excel.MATCH	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/MATCH.java
PARAMETER	org.boris.expr.function.excel.MATCH	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/MATCH.java
PARAMETER	org.boris.expr.function.excel.TODAY	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/TODAY.java
PARAMETER	org.boris.expr.function.excel.IPMT	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/IPMT.java
PARAMETER	org.boris.expr.function.excel.IPMT	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/IPMT.java
PARAMETER	org.boris.expr.function.excel.BAHTTEXT	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/BAHTTEXT.java
PARAMETER	org.boris.expr.function.excel.BAHTTEXT	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	args	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/BAHTTEXT.java
PARAMETER	org.boris.expr.function.excel.TIMEVALUE	evaluate(org.boris.expr.IEvaluationContext,org.boris.expr.Expr[])	context	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/url85940d3d8e_ccp999_Expr4j_tgz-pJ8-org_boris_expr_util_ExprEvaluatorJ8/src/org/boris/expr/function/excel/TIMEVALUE.java
