kind	class	method	param	index	uri
PARAMETER	com.beust.jcommander.JCommander$DefaultVariableArity	processVariableArity(java.lang.String,java.lang.String[])	optionName	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/JCommander.java
METHOD	com.beust.jcommander.JCommander	getMainParameterDescription()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/JCommander.java
METHOD	com.beust.jcommander.JCommander	findConverter(java.lang.Class)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/JCommander.java
FIELD	com.beust.jcommander.JCommander$ProgramName	null	m_name	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/JCommander.java
FIELD	com.beust.jcommander.ParameterDescription	null	m_parameterAnnotation	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/ParameterDescription.java
FIELD	com.beust.jcommander.ParameterDescription	null	m_dynamicParameterAnnotation	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/ParameterDescription.java
FIELD	com.beust.jcommander.ParameterDescription	null	m_bundle	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/ParameterDescription.java
FIELD	com.beust.jcommander.ParameterDescription	null	m_default	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/ParameterDescription.java
FIELD	com.beust.jcommander.Parameterized	null	m_field	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/Parameterized.java
FIELD	com.beust.jcommander.Parameterized	null	m_method	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/Parameterized.java
FIELD	com.beust.jcommander.Parameterized	null	m_getter	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/Parameterized.java
PARAMETER	com.beust.jcommander.Parameterized	isDynamicParameter(java.lang.reflect.Field)	field	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/Parameterized.java
METHOD	com.beust.jcommander.Parameterized	findFieldGenericType()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/Parameterized.java
FIELD	com.beust.jcommander.WrappedParameter	null	m_parameter	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/WrappedParameter.java
FIELD	com.beust.jcommander.WrappedParameter	null	m_dynamicParameter	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/WrappedParameter.java
PARAMETER	com.beust.jcommander.IParameterValidator2	validate(java.lang.String,java.lang.String,com.beust.jcommander.ParameterDescription)	name	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/IParameterValidator2.java
PARAMETER	com.beust.jcommander.IParameterValidator2	validate(java.lang.String,java.lang.String,com.beust.jcommander.ParameterDescription)	value	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/IParameterValidator2.java
PARAMETER	com.beust.jcommander.IParameterValidator2	validate(java.lang.String,java.lang.String,com.beust.jcommander.ParameterDescription)	pd	2	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/IParameterValidator2.java
FIELD	com.beust.jcommander.StringKey	null	m_name	null	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/StringKey.java
PARAMETER	com.beust.jcommander.validators.NoValidator	validate(java.lang.String,java.lang.String)	parameterName	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/validators/NoValidator.java
PARAMETER	com.beust.jcommander.validators.NoValidator	validate(java.lang.String,java.lang.String)	parameterValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/validators/NoValidator.java
PARAMETER	com.beust.jcommander.validators.NoValueValidator	validate(java.lang.String,T)	parameterName	0	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/validators/NoValueValidator.java
PARAMETER	com.beust.jcommander.validators.NoValueValidator	validate(java.lang.String,T)	parameterValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/nullgtn/urlead5353366_Zeldon_BigData_Class_tgz-pJ8-LocalTestsJ8/src/com/beust/jcommander/validators/NoValueValidator.java
